code,report_month,region,commodity,item,year,period,value,min_value,max_value
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Imports,2018/19 Proj.,Sep,12.61,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,12.95,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,13.48,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Exports,2018/19 Proj.,Sep,0.0,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,1.3,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,1.82,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Production,2018/19 Proj.,Oct,0.34,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Imports,2018/19 Proj.,Oct,12.61,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,12.95,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,13.48,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Exports,2018/19 Proj.,Oct,0.0,,
COURSE_GRAIN_WORLD_21,2018-10,Saudi Arabia,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,1.3,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,2.12,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Production,2018/19 Proj.,Sep,29.39,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Imports,2018/19 Proj.,Sep,15.66,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,36.26,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,44.31,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Exports,2018/19 Proj.,Sep,0.77,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,2.09,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,2.32,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Production,2018/19 Proj.,Oct,29.29,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Imports,2018/19 Proj.,Oct,15.66,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,36.16,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,44.21,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Exports,2018/19 Proj.,Oct,0.77,,
COURSE_GRAIN_WORLD_21,2018-10,Southeast Asia 8/,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,2.29,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,1.92,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Production,2018/19 Proj.,Sep,0.2,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Imports,2018/19 Proj.,Sep,10.39,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,8.11,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,10.62,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Exports,2018/19 Proj.,Sep,0.0,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,1.89,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,1.92,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Production,2018/19 Proj.,Oct,0.2,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Imports,2018/19 Proj.,Oct,10.39,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,8.11,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,10.62,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Exports,2018/19 Proj.,Oct,0.0,,
COURSE_GRAIN_WORLD_21,2018-10,South Korea,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,1.89,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,80.18,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Production,2018/19 Proj.,Sep,232.81,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Imports,2018/19 Proj.,Sep,16.9,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,184.35,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,270.43,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Exports,2018/19 Proj.,Sep,0.07,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,59.39,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,80.27,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Production,2018/19 Proj.,Oct,232.81,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Imports,2018/19 Proj.,Oct,16.9,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,184.45,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,270.53,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Exports,2018/19 Proj.,Oct,0.07,,
COURSE_GRAIN_WORLD_21,2018-10,China,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,59.38,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,5.92,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Production,2018/19 Proj.,Sep,90.56,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Imports,2018/19 Proj.,Sep,0.68,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,36.4,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,50.77,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Exports,2018/19 Proj.,Sep,41.43,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,4.95,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,5.83,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Production,2018/19 Proj.,Oct,88.56,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Imports,2018/19 Proj.,Oct,0.68,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,36.2,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,50.57,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Exports,2018/19 Proj.,Oct,39.63,,
COURSE_GRAIN_WORLD_21,2018-10,FSU-12,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,4.87,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,1.54,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Production,2018/19 Proj.,Sep,36.48,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Imports,2018/19 Proj.,Sep,0.18,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,18.88,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,27.83,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Exports,2018/19 Proj.,Sep,9.34,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,1.03,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,1.44,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Production,2018/19 Proj.,Oct,34.48,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Imports,2018/19 Proj.,Oct,0.18,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,18.68,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,27.63,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Exports,2018/19 Proj.,Oct,7.54,,
COURSE_GRAIN_WORLD_21,2018-10,Russia,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,0.93,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,2.72,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Production,2018/19 Proj.,Sep,39.7,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Imports,2018/19 Proj.,Sep,0.04,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,7.5,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,10.69,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Exports,2018/19 Proj.,Sep,29.46,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,2.3,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Beginning Stocks,2018/19 Proj.,Oct,2.72,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Production,2018/19 Proj.,Oct,39.7,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Imports,2018/19 Proj.,Oct,0.04,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Domestic Feed,2018/19 Proj.,Oct,7.5,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Oct,10.69,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Exports,2018/19 Proj.,Oct,29.46,,
COURSE_GRAIN_WORLD_21,2018-10,Ukraine,Coarse Grains,Ending Stocks,2018/19 Proj.,Oct,2.3,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,222.7,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Production,2018/19 Proj.,Aug,1342.13,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Imports,2018/19 Proj.,Aug,190.02,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,830.83,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,1381.73,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Exports,2018/19 Proj.,Aug,197.87,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,183.11,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,223.56,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Production,2018/19 Proj.,Sep,1347.19,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Imports,2018/19 Proj.,Sep,191.52,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,833.05,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,1386.0,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Exports,2018/19 Proj.,Sep,199.9,,
COURSE_GRAIN_WORLD_21,2018-09,World 3/,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,184.75,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,55.3,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Production,2018/19 Proj.,Aug,384.67,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Imports,2018/19 Proj.,Aug,3.55,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,144.24,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,332.75,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Exports,2018/19 Proj.,Aug,64.28,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,46.47,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,54.79,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Production,2018/19 Proj.,Sep,390.79,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Imports,2018/19 Proj.,Sep,3.44,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,145.4,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,334.55,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Exports,2018/19 Proj.,Sep,65.55,,
COURSE_GRAIN_WORLD_21,2018-09,United States,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,48.92,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,167.41,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Production,2018/19 Proj.,Aug,957.47,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Imports,2018/19 Proj.,Aug,186.48,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,686.59,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,1048.97,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Exports,2018/19 Proj.,Aug,133.59,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,136.64,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,168.77,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Production,2018/19 Proj.,Sep,956.4,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Imports,2018/19 Proj.,Sep,188.09,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,687.65,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,1051.45,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Exports,2018/19 Proj.,Sep,134.35,,
COURSE_GRAIN_WORLD_21,2018-09,Total Foreign,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,135.83,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,24.61,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Production,2018/19 Proj.,Aug,200.27,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Imports,2018/19 Proj.,Aug,2.0,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,94.48,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,127.48,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Exports,2018/19 Proj.,Aug,75.02,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,24.38,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,23.64,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Production,2018/19 Proj.,Sep,198.47,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Imports,2018/19 Proj.,Sep,2.27,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,94.48,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,127.38,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Exports,2018/19 Proj.,Sep,74.32,,
COURSE_GRAIN_WORLD_21,2018-09,Major Exporters 4/,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,22.68,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,4.62,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Production,2018/19 Proj.,Aug,48.85,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Imports,2018/19 Proj.,Aug,0.01,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,10.9,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,16.55,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Exports,2018/19 Proj.,Aug,30.31,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,6.62,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,3.51,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Production,2018/19 Proj.,Sep,48.85,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Imports,2018/19 Proj.,Sep,0.01,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,11.4,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,16.95,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Exports,2018/19 Proj.,Sep,30.31,,
COURSE_GRAIN_WORLD_21,2018-09,Argentina,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,5.11,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,1.66,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Production,2018/19 Proj.,Aug,12.35,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Imports,2018/19 Proj.,Aug,0.0,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,2.74,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,4.59,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Exports,2018/19 Proj.,Aug,8.27,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,1.16,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,1.66,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Production,2018/19 Proj.,Sep,11.51,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Imports,2018/19 Proj.,Sep,0.0,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,2.54,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,4.39,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Exports,2018/19 Proj.,Sep,7.67,,
COURSE_GRAIN_WORLD_21,2018-09,Australia,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,1.12,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,10.86,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Production,2018/19 Proj.,Aug,97.49,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Imports,2018/19 Proj.,Aug,1.25,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,58.59,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,70.04,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Exports,2018/19 Proj.,Aug,29.02,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,10.54,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,10.86,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Production,2018/19 Proj.,Sep,97.49,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Imports,2018/19 Proj.,Sep,1.55,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,58.59,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,70.04,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Exports,2018/19 Proj.,Sep,29.02,,
COURSE_GRAIN_WORLD_21,2018-09,Brazil,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,10.84,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,4.31,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Production,2018/19 Proj.,Aug,27.53,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Imports,2018/19 Proj.,Aug,0.61,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,15.58,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,23.04,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Exports,2018/19 Proj.,Aug,5.42,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,3.99,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,4.52,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Production,2018/19 Proj.,Sep,27.03,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Imports,2018/19 Proj.,Sep,0.61,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,15.28,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,22.74,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Exports,2018/19 Proj.,Sep,5.42,,
COURSE_GRAIN_WORLD_21,2018-09,Canada,Coarse Grains,Ending Stocks,2018/19 Proj.,Sep,4.0,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Aug,36.75,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Production,2018/19 Proj.,Aug,242.58,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Imports,2018/19 Proj.,Aug,135.63,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Domestic Feed,2018/19 Proj.,Aug,291.01,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Aug,374.42,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Exports,2018/19 Proj.,Aug,10.42,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Ending Stocks,2018/19 Proj.,Aug,30.12,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Beginning Stocks,2018/19 Proj.,Sep,37.72,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Production,2018/19 Proj.,Sep,240.91,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Imports,2018/19 Proj.,Sep,136.83,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Domestic Feed,2018/19 Proj.,Sep,291.35,,
COURSE_GRAIN_WORLD_21,2018-09,Major Importers 5/,Coarse Grains,Domestic Total 2/,2018/19 Proj.,Sep,374.9,,
